parent_layer,child_layer,parent_node_id,child_node_id,js_distance,parent_doc_count,child_doc_count,alpha,eta_used
0,1,0,1,0.5893127280041814,970,468,0.05,0.05
0,1,0,59,0.6253490518339206,970,5,0.05,0.05
0,1,0,235,0.6345666734904302,970,15,0.05,0.05
0,1,0,184,0.6184346618226362,970,8,0.05,0.05
0,1,0,391,0.5944300525907205,970,10,0.05,0.05
0,1,0,1149,0.6103621686708782,970,4,0.05,0.05
0,1,0,1603,0.6247767630113367,970,9,0.05,0.05
0,1,0,869,0.667678033175,970,26,0.05,0.05
0,1,0,5077,0.6317307990280908,970,7,0.05,0.05
0,1,0,5369,0.6188124157789157,970,11,0.05,0.05
0,1,0,2071,0.6246880031081196,970,9,0.05,0.05
0,1,0,3748,0.6113746014278479,970,7,0.05,0.05
0,1,0,5749,0.6324940416490089,970,7,0.05,0.05
0,1,0,2118,0.6409723900240554,970,12,0.05,0.05
0,1,0,988,0.6569295420489029,970,13,0.05,0.05
0,1,0,4058,0.6100297324439853,970,6,0.05,0.05
0,1,0,145,0.6541345733296479,970,13,0.05,0.05
0,1,0,7389,0.5657773990030486,970,8,0.05,0.05
0,1,0,4998,0.6446820230456358,970,8,0.05,0.05
0,1,0,5631,0.6111407926862605,970,5,0.05,0.05
0,1,0,114,0.6661622070686344,970,8,0.05,0.05
0,1,0,808,0.6266590022708993,970,10,0.05,0.05
0,1,0,5331,0.6158261746846996,970,7,0.05,0.05
0,1,0,7969,0.6108881884583708,970,19,0.05,0.05
0,1,0,6896,0.6239449417647791,970,3,0.05,0.05
0,1,0,2255,0.669613663799262,970,13,0.05,0.05
0,1,0,1126,0.6422192835900713,970,6,0.05,0.05
0,1,0,3785,0.6083721829746893,970,7,0.05,0.05
0,1,0,6175,0.6103520359437078,970,7,0.05,0.05
0,1,0,3775,0.6625356023641321,970,13,0.05,0.05
0,1,0,3598,0.607417713252397,970,5,0.05,0.05
0,1,0,8518,0.5848235682707865,970,7,0.05,0.05
0,1,0,53,0.61717527951475,970,5,0.05,0.05
0,1,0,473,0.6649286808511135,970,12,0.05,0.05
0,1,0,128,0.6610047814175367,970,20,0.05,0.05
0,1,0,8712,0.6300457812894199,970,8,0.05,0.05
0,1,0,24,0.6305578440548505,970,8,0.05,0.05
0,1,0,5712,0.6271381849695212,970,6,0.05,0.05
0,1,0,350,0.6511485984267129,970,4,0.05,0.05
0,1,0,5589,0.5787717249084698,970,6,0.05,0.05
0,1,0,7904,0.6389048507316101,970,4,0.05,0.05
0,1,0,8892,0.6043918253088628,970,7,0.05,0.05
0,1,0,7061,0.6528997666000356,970,12,0.05,0.05
0,1,0,1016,0.6377215715223256,970,8,0.05,0.05
0,1,0,9224,0.6217008956394503,970,5,0.05,0.05
0,1,0,1476,0.6659633651729476,970,11,0.05,0.05
0,1,0,97,0.6500927760287478,970,6,0.05,0.05
0,1,0,9056,0.6342135180896138,970,10,0.05,0.05
0,1,0,9328,0.6285879183788855,970,7,0.05,0.05
0,1,0,3,0.631158047931632,970,8,0.05,0.05
0,1,0,9122,0.598183586652686,970,9,0.05,0.05
0,1,0,9195,0.6502556344965674,970,5,0.05,0.05
0,1,0,1608,0.6214910212616392,970,11,0.05,0.05
0,1,0,7752,0.6010708684708611,970,2,0.05,0.05
0,1,0,8600,0.6272559049097944,970,5,0.05,0.05
0,1,0,8209,0.6178451466674565,970,7,0.05,0.05
0,1,0,6691,0.6180159123923681,970,6,0.05,0.05
0,1,0,9429,0.6579811991434723,970,5,0.05,0.05
0,1,0,922,0.6278333230934551,970,6,0.05,0.05
0,1,0,8539,0.6350097523346883,970,7,0.05,0.05
0,1,0,8267,0.6357768545482309,970,2,0.05,0.05
0,1,0,9355,0.6219926972952848,970,2,0.05,0.05
1,2,1,2,0.6641830711682527,468,300,0.05,0.05
1,2,1,162,0.6949698554874469,468,9,0.05,0.05
1,2,1,329,0.6790769531214913,468,5,0.05,0.05
1,2,1,358,0.6728732684890755,468,6,0.05,0.05
1,2,1,516,0.6743641354340267,468,9,0.05,0.05
1,2,1,602,0.6886247845363245,468,11,0.05,0.05
1,2,1,611,0.6691978565250936,468,6,0.05,0.05
1,2,1,825,0.6935727442632603,468,13,0.05,0.05
1,2,1,1026,0.6515053077892687,468,3,0.05,0.05
1,2,1,1303,0.6819931252222654,468,16,0.05,0.05
1,2,1,1518,0.686576541625449,468,6,0.05,0.05
1,2,1,1645,0.6709188916653138,468,6,0.05,0.05
1,2,1,2494,0.6705892525071375,468,4,0.05,0.05
1,2,1,2922,0.6763313477006229,468,8,0.05,0.05
1,2,1,3474,0.6385626822635497,468,6,0.05,0.05
1,2,1,3589,0.6603058694160492,468,6,0.05,0.05
1,2,1,5599,0.6899620925581466,468,6,0.05,0.05
1,2,1,7833,0.6469116527177707,468,3,0.05,0.05
1,2,1,7836,0.648631836011781,468,4,0.05,0.05
1,2,1,7948,0.6862579347418213,468,5,0.05,0.05
1,2,1,8027,0.659533767934314,468,6,0.05,0.05
1,2,1,8105,0.6757674274876265,468,5,0.05,0.05
1,2,1,8446,0.6351080470686739,468,3,0.05,0.05
1,2,1,8689,0.6512156756043099,468,3,0.05,0.05
1,2,1,8916,0.6846971949992416,468,4,0.05,0.05
1,2,1,9119,0.6527928973072521,468,5,0.05,0.05
1,2,1,9378,0.6526669340074134,468,3,0.05,0.05
1,2,1,9416,0.639354935686076,468,4,0.05,0.05
1,2,1,9505,0.6152680471344973,468,1,0.05,0.05
1,2,1,9646,0.6249840822376244,468,1,0.05,0.05
1,2,1,9657,0.623969777970071,468,1,0.05,0.05
1,2,3,9405,0.5599867338563572,8,3,0.05,0.05
1,2,3,9545,0.6091520763116397,8,3,0.05,0.05
1,2,3,9629,0.5477351831529838,8,2,0.05,0.05
1,2,24,8879,0.5004096084602029,8,1,0.05,0.05
1,2,24,9398,0.5386105045268175,8,2,0.05,0.05
1,2,24,9539,0.576888936002187,8,4,0.05,0.05
1,2,24,9647,0.4832329807272031,8,1,0.05,0.05
1,2,53,8743,0.5419821282247635,5,2,0.05,0.05
1,2,53,9492,0.5421116645804233,5,3,0.05,0.05
1,2,59,102,0.578412401461543,5,2,0.05,0.05
1,2,59,9527,0.4938918701376023,5,2,0.05,0.05
1,2,59,9612,0.37824846152245184,5,1,0.05,0.05
1,2,97,9285,0.5998055330057064,6,4,0.05,0.05
1,2,97,9642,0.5680027669910838,6,2,0.05,0.05
1,2,114,7883,0.6042605434261499,8,7,0.05,0.05
1,2,114,9658,0.6004881796496296,8,1,0.05,0.05
1,2,128,8827,0.6521066411389002,20,4,0.05,0.05
1,2,128,8934,0.6169836305349797,20,2,0.05,0.05
1,2,128,9034,0.6320821628008233,20,5,0.05,0.05
1,2,128,9494,0.6340122285062184,20,3,0.05,0.05
1,2,128,9498,0.6268852812524875,20,3,0.05,0.05
1,2,128,9639,0.6104997147681275,20,3,0.05,0.05
1,2,145,7266,0.6279749456396654,13,6,0.05,0.05
1,2,145,8939,0.6233764759314477,13,2,0.05,0.05
1,2,145,9389,0.6023726670371203,13,5,0.05,0.05
1,2,184,617,0.5393939586416256,8,6,0.05,0.05
1,2,184,9490,0.5209669596709832,8,2,0.05,0.05
1,2,235,425,0.606005649024893,15,7,0.05,0.05
1,2,235,7745,0.5836333689417721,15,5,0.05,0.05
1,2,235,9582,0.633850152753448,15,2,0.05,0.05
1,2,235,9641,0.5094961161221502,15,1,0.05,0.05
1,2,350,8947,0.562887388183712,4,3,0.05,0.05
1,2,350,9414,0.5572127084324656,4,1,0.05,0.05
1,2,391,1074,0.588114365146901,10,6,0.05,0.05
1,2,391,8440,0.5673151132494489,10,4,0.05,0.05
1,2,473,8777,0.648457143016266,12,4,0.05,0.05
1,2,473,9031,0.6037401659129479,12,2,0.05,0.05
1,2,473,9238,0.5428957521784925,12,3,0.05,0.05
1,2,473,9575,0.5599515744312178,12,3,0.05,0.05
1,2,808,7940,0.6114966802920137,10,5,0.05,0.05
1,2,808,8276,0.6385353512998047,10,4,0.05,0.05
1,2,808,9651,0.5680452669559349,10,1,0.05,0.05
1,2,869,4813,0.6729309707713084,26,9,0.05,0.05
1,2,869,6203,0.6289929980860022,26,5,0.05,0.05
1,2,869,8114,0.671924375646048,26,7,0.05,0.05
1,2,869,9608,0.6465660437907212,26,3,0.05,0.05
1,2,869,9615,0.5941607963852746,26,1,0.05,0.05
1,2,869,9663,0.6253064074780532,26,1,0.05,0.05
1,2,922,9500,0.5781384003250596,6,2,0.05,0.05
1,2,922,9617,0.5503387088312922,6,2,0.05,0.05
1,2,922,9623,0.5896417987488394,6,2,0.05,0.05
1,2,988,6451,0.5774181510649791,13,3,0.05,0.05
1,2,988,8877,0.6457689905622679,13,5,0.05,0.05
1,2,988,9625,0.5528277159558779,13,2,0.05,0.05
1,2,988,9635,0.6036631794204056,13,3,0.05,0.05
1,2,1016,9164,0.593180165944574,8,3,0.05,0.05
1,2,1016,9334,0.5881070893154231,8,4,0.05,0.05
1,2,1016,9659,0.5477243214520242,8,1,0.05,0.05
1,2,1126,8279,0.6068658214643511,6,6,0.05,0.05
1,2,1149,2321,0.5720121540857298,4,2,0.05,0.05
1,2,1149,9517,0.5795824917002521,4,2,0.05,0.05
1,2,1476,9284,0.6108848360747481,11,2,0.05,0.05
1,2,1476,9310,0.570723665694332,11,3,0.05,0.05
1,2,1476,9364,0.6288834625632904,11,4,0.05,0.05
1,2,1476,9618,0.5893837300839294,11,1,0.05,0.05
1,2,1476,9643,0.5720461077552308,11,1,0.05,0.05
1,2,1603,2969,0.5477653104448069,9,5,0.05,0.05
1,2,1603,9216,0.5401778526354631,9,2,0.05,0.05
1,2,1603,9577,0.4983183399394559,9,2,0.05,0.05
1,2,1608,9458,0.5815683914762324,11,5,0.05,0.05
1,2,1608,9476,0.5453356989152623,11,3,0.05,0.05
1,2,1608,9624,0.49981738243756113,11,1,0.05,0.05
1,2,1608,9655,0.5172249981198996,11,2,0.05,0.05
1,2,2071,5723,0.6497239384530177,9,6,0.05,0.05
1,2,2071,9314,0.5593074761781944,9,2,0.05,0.05
1,2,2071,9664,0.5377025304112466,9,1,0.05,0.05
1,2,2118,6158,0.6144092553511935,12,6,0.05,0.05
1,2,2118,9069,0.5207175300723088,12,2,0.05,0.05
1,2,2118,9227,0.5804252055132021,12,2,0.05,0.05
1,2,2118,9603,0.4983524087406151,12,1,0.05,0.05
1,2,2118,9631,0.5279495211651769,12,1,0.05,0.05
1,2,2255,8254,0.6047833955105602,13,5,0.05,0.05
1,2,2255,9322,0.6151649746202004,13,4,0.05,0.05
1,2,2255,9560,0.6276263646826696,13,4,0.05,0.05
1,2,3598,8653,0.4341630809534935,5,3,0.05,0.05
1,2,3598,9621,0.4375522017912135,5,1,0.05,0.05
1,2,3598,9652,0.4604494881088454,5,1,0.05,0.05
1,2,3748,5844,0.5771487151717036,7,4,0.05,0.05
1,2,3748,9557,0.4829988829139981,7,2,0.05,0.05
1,2,3748,9633,0.506850868895898,7,1,0.05,0.05
1,2,3775,8560,0.5139074036339942,13,1,0.05,0.05
1,2,3775,8623,0.6147614720772352,13,2,0.05,0.05
1,2,3775,9467,0.5966803102567332,13,4,0.05,0.05
1,2,3775,9562,0.5783713970653346,13,2,0.05,0.05
1,2,3775,9610,0.6110096979813306,13,4,0.05,0.05
1,2,3785,8437,0.5913347848089855,7,4,0.05,0.05
1,2,3785,9594,0.5284848499940314,7,1,0.05,0.05
1,2,3785,9609,0.49993629066665995,7,2,0.05,0.05
1,2,4058,6567,0.6027717862890564,6,6,0.05,0.05
1,2,4998,7727,0.5178960799344106,8,3,0.05,0.05
1,2,4998,9546,0.5755193431426102,8,1,0.05,0.05
1,2,4998,9587,0.5530826903868291,8,2,0.05,0.05
1,2,4998,9620,0.501760694305439,8,2,0.05,0.05
1,2,5077,5455,0.5548571819275424,7,3,0.05,0.05
1,2,5077,9412,0.5498186531981158,7,2,0.05,0.05
1,2,5077,9580,0.55098146685216,7,2,0.05,0.05
1,2,5331,8043,0.4736761622556351,7,3,0.05,0.05
1,2,5331,9553,0.47039329168033983,7,3,0.05,0.05
1,2,5331,9644,0.5111128911078404,7,1,0.05,0.05
1,2,5369,5613,0.6013618574000219,11,8,0.05,0.05
1,2,5369,6601,0.5738381330972304,11,3,0.05,0.05
1,2,5589,9087,0.522124059561238,6,4,0.05,0.05
1,2,5589,9567,0.3963548992942707,6,2,0.05,0.05
1,2,5631,7804,0.5415302614479615,5,5,0.05,0.05
1,2,5712,8938,0.5021237282187031,6,1,0.05,0.05
1,2,5712,9460,0.49356882302099303,6,4,0.05,0.05
1,2,5712,9660,0.5310895879807908,6,1,0.05,0.05
1,2,5749,5981,0.6021937871864842,7,3,0.05,0.05
1,2,5749,9537,0.5691010621013315,7,2,0.05,0.05
1,2,5749,9548,0.5676052499186196,7,2,0.05,0.05
1,2,6175,8550,0.5499836982609749,7,5,0.05,0.05
1,2,6175,9293,0.49829204974281227,7,2,0.05,0.05
1,2,6691,9479,0.5971773365790972,6,5,0.05,0.05
1,2,6691,9626,0.5607893521511247,6,1,0.05,0.05
1,2,6896,8179,0.6061612635060158,3,3,0.05,0.05
1,2,7061,9144,0.5817388283757475,12,5,0.05,0.05
1,2,7061,9501,0.5371573608968778,12,2,0.05,0.05
1,2,7061,9510,0.5156675446465239,12,3,0.05,0.05
1,2,7061,9637,0.5207850705282396,12,1,0.05,0.05
1,2,7061,9640,0.5271939734816162,12,1,0.05,0.05
1,2,7389,7660,0.5588840063812593,8,5,0.05,0.05
1,2,7389,9613,0.3858405344016759,8,2,0.05,0.05
1,2,7389,9645,0.3714966660761442,8,1,0.05,0.05
1,2,7752,9471,0.3427504670859821,2,2,0.05,0.05
1,2,7904,9109,0.5485326664544686,4,4,0.05,0.05
1,2,7969,8076,0.5959665438524203,19,6,0.05,0.05
1,2,7969,8761,0.526757251845039,19,3,0.05,0.05
1,2,7969,9205,0.4867624256105966,19,2,0.05,0.05
1,2,7969,9403,0.5528283353011817,19,3,0.05,0.05
1,2,7969,9619,0.47601724248486726,19,1,0.05,0.05
1,2,7969,9628,0.5258348871253087,19,2,0.05,0.05
1,2,7969,9632,0.47260792358181103,19,2,0.05,0.05
1,2,8209,9475,0.5407914045793175,7,2,0.05,0.05
1,2,8209,9616,0.4700212984489853,7,3,0.05,0.05
1,2,8209,9630,0.500924777023596,7,1,0.05,0.05
1,2,8209,9634,0.48770228821045375,7,1,0.05,0.05
1,2,8267,9569,0.5005735736545371,2,2,0.05,0.05
1,2,8518,8737,0.5933927642616381,7,4,0.05,0.05
1,2,8518,9604,0.46098317900597396,7,2,0.05,0.05
1,2,8518,9648,0.5166270922702237,7,1,0.05,0.05
1,2,8539,9549,0.587828504265731,7,2,0.05,0.05
1,2,8539,9598,0.5843319020079829,7,3,0.05,0.05
1,2,8539,9600,0.5123480521065891,7,2,0.05,0.05
1,2,8600,9472,0.48725048457317366,5,3,0.05,0.05
1,2,8600,9649,0.485567202677867,5,1,0.05,0.05
1,2,8600,9656,0.5024107127059451,5,1,0.05,0.05
1,2,8712,8858,0.55756450150374,8,6,0.05,0.05
1,2,8712,9650,0.6056301134127692,8,2,0.05,0.05
1,2,8892,9112,0.43960346162281094,7,2,0.05,0.05
1,2,8892,9611,0.4668994329022458,7,3,0.05,0.05
1,2,8892,9653,0.46227749419933406,7,1,0.05,0.05
1,2,8892,9661,0.45890212880012904,7,1,0.05,0.05
1,2,9056,9317,0.5610479928949881,10,3,0.05,0.05
1,2,9056,9367,0.5493521628703649,10,5,0.05,0.05
1,2,9056,9627,0.5041615072961716,10,1,0.05,0.05
1,2,9056,9662,0.5133595727311707,10,1,0.05,0.05
1,2,9122,9443,0.4689551727576318,9,3,0.05,0.05
1,2,9122,9477,0.477907015699623,9,2,0.05,0.05
1,2,9122,9488,0.5312374224185573,9,3,0.05,0.05
1,2,9122,9654,0.43901772032322284,9,1,0.05,0.05
1,2,9195,9444,0.5455792259421077,5,2,0.05,0.05
1,2,9195,9622,0.5132436838400417,5,1,0.05,0.05
1,2,9195,9638,0.5158148556809357,5,2,0.05,0.05
1,2,9224,9225,0.5255378567671908,5,2,0.05,0.05
1,2,9224,9607,0.5532723434827183,5,3,0.05,0.05
1,2,9328,9329,0.5019593925252523,7,3,0.05,0.05
1,2,9328,9409,0.5268285800079601,7,3,0.05,0.05
1,2,9328,9614,0.5134038716279118,7,1,0.05,0.05
1,2,9355,9591,0.4300218675785741,2,2,0.05,0.05
1,2,9429,9496,0.587179927033045,5,4,0.05,0.05
1,2,9429,9636,0.5453347269957446,5,1,0.05,0.05
